"area","ciudad","conglomerado","panelm","vivienda","hogar","c01","c02","c03","c04a","c05a","c05b","c06a","c06b","c07","c08a","c09","c10","c11","c12","c13","c14","c15a","c16a","c17a","c18","c19","c20a","c21a","estrato","fexp","upm","id_vivienda","id_hogar","periodo","zonas_plani","distritomies","idprov17","PROVINCIA","idcant17","CANTON","idparr17","PARROQUIA","AREA_VIE","TIPOBENEFICIO","edad","SEXO_BENEFICIARIO","etnia"
2,111159,900101,23,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1122,"330,447258882056",111159900101,11115990010102300,111159900101023008,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",108,"SANTA ISABEL",10854,"SAN SALVADOR DE CAÃARIBAMBA","RURAL","PENSION MIS MEJORES AÃOS",85,"HOMBRE","IndÃ­gena"
2,111159,900101,23,3,1,2,2,2,2,4,2,4,2,1,2,3,3,3,3,3,3,2,2,1,3,3,3,3,1122,"330,447258882056",111159900101,11115990010102304,111159900101023024,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1406,"SUCUA",140650,"SUCUA","URBANO","PENSION MIS MEJORES AÃOS",67,"HOMBRE","Mestizo(a)"
2,111159,900101,23,4,1,2,2,2,2,3,3,3,2,1,1,3,3,3,3,3,3,2,2,2,3,3,2,3,1122,"330,447258882056",111159900101,11115990010102304,111159900101023040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",103,"GUALACEO",10360,"SIMON BOLIVAR","RURAL","PENSION MIS MEJORES AÃOS",70,"HOMBRE","Mestizo(a)"
2,111159,900101,23,7,1,3,2,1,2,2,2,3,2,3,2,3,3,3,3,3,3,2,2,2,3,3,3,3,1122,"330,447258882056",111159900101,11115990010102308,111159900101023072,202109,"Zona PlanificaciÃ³n: Guayaquil","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUAYAQUIL CENTRO SUR",9,"GUAYAS",901,"GUAYAQUIL",90150,"GUAYAQUIL","URBANO","PENSION MIS MEJORES AÃOS",71,"HOMBRE","Mestizo(a)"
2,111159,900101,23,8,1,2,2,3,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,1122,"330,447258882056",111159900101,11115990010102308,111159900101023088,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1402,"GUALAQUIZA",140253,"BOMBOIZA","RURAL","PENSION MIS MEJORES AÃOS",82,"MUJER","Mestizo(a)"
2,111159,900101,23,9,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,3,3,3,3,1122,"330,447258882056",111159900101,11115990010102308,111159900101023088,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10450,"NABON","URBANO","PENSION MIS MEJORES AÃOS",82,"HOMBRE","IndÃ­gena"
2,111552,102,24,1,1,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,3,3,3,1123,"304,885555587331",111552000102,11155200010202400,111552000102024016,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",73,"HOMBRE","Mestizo(a)"
2,111552,102,24,3,1,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,2,3,3,3,1123,"304,885555587331",111552000102,11155200010202404,111552000102024032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",71,"HOMBRE","Mestizo(a)"
2,111552,102,24,5,1,2,3,2,3,3,3,2,2,2,2,2,3,3,3,3,2,2,2,2,2,3,3,3,1123,"304,885555587331",111552000102,11155200010202404,111552000102024048,202109,"Zona PlanificaciÃ³n 1","UNIDAD DESCONCENTRADA ZONAL 1",10,"IMBABURA",1001,"IBARRA",100157,"SAN ANTONIO","RURAL","PENSION MIS MEJORES AÃOS",81,"MUJER","Afroecuatoriana/o"
2,111552,102,24,6,1,2,2,2,3,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,1123,"304,885555587331",111552000102,11155200010202406,111552000102024064,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1407,"HUAMBOYA",140751,"CHIGUAZA","RURAL","PENSION MIS MEJORES AÃOS",70,"HOMBRE","Mestizo(a)"
